RecNum,EQID,EQName,Month,Day,Year,StationName,StaID,StaNetwork,StaSeqNum,StaLat,StaLong,M,Strike,Dip,Rake,EQmechanism,HypocenterLat,HypocenterLong,Zhyp,FiniteFaultModelFlag,Source_of_SourceParameters,Ztor,L,W,Repi,Rhyp,Rjb,Rrup,Rseis,Rx,Azimuth,Geology,Vs30,VsFlag,VsSource,VsReference,GroundMotionDataSource,PGA,T0.1S,T0.2S,T0.3S,T0.5S,T1.0S,T2.0S
899,6,Baja,4,4,2010,Silent Valley - Poppet Flat,12206,CE,212,33.851,-116.853,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,239.719,239.927,174.633,174.784,174.79,9.766,3.203,Kgr,684.935,0,NGA flatfile,PEER (2008),CESMD,0.007880538,0.012341799,0.025803488,0.018068758,0.017057843,0.006950324,0.004269813
900,6,Baja,4,4,2010,Hemet - 1-story Library,12266,CE,213,33.748,-116.966,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,237.547,237.757,172.572,172.572,172.616,-5.586,-1.855,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.044572781,0.057694454,0.113472464,0.135491697,0.096343137,0.03605371,0.008548743
901,6,Baja,4,4,2010,Hemet - 4-story Hospital,12267,CE,214,33.75,-116.959,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,237.286,237.497,172.306,172.306,172.348,-4.946,-1.645,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.031259378,0.039142815,0.056472294,0.086621014,0.079815788,0.024641429,0.00906995
902,6,Baja,4,4,2010,Palm Desert - 4-story Office Bldg,12284,CE,215,33.762,-116.407,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,208.504,208.743,144.047,144.722,144.722,35.168,14.051,"Qal, deep (Imperial Valley)",207.469,0,CGS geologic map,Rogers (1965),CESMD,0.049369785,0.070433373,0.119733454,0.128802174,0.11381564,0.052512856,0.03022317
903,6,Baja,4,4,2010,Palm Springs - 4-story Hospital,12299,CE,216,33.834,-116.541,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,221.722,221.947,156.967,157.516,157.516,30.726,11.242,"Qal, deep (Imperial Valley)",207.469,0,CGS geologic map,Rogers (1965),CESMD,0.028829216,0.043859435,0.057393902,0.080468192,0.074796658,0.026195229,0.011769792
904,6,Baja,4,4,2010,Palomar Mountain - Palomar Observatory,12330,CE,217,33.354,-116.863,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,199.596,199.847,135.435,135.435,135.572,-26.307,-11.201,Kgr,684.935,0,CGS geologic map,Rogers (1965),CESMD,0.025600935,0.026984996,0.043891001,0.052415647,0.061492357,0.017184877,0.013181047
905,6,Baja,4,4,2010,Hemet - Stetson Ave Fire Station,12331,CE,218,33.729,-116.98,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,236.833,237.044,171.884,171.884,171.935,-7.933,-2.645,"Qal, thin",338.539,0,NGA flatfile,PEER (2008),CESMD,0.044766474,0.070584063,0.0853976,0.09419448,0.114472704,0.044437822,0.008732062
906,6,Baja,4,4,2010,Indio - 4-story Govt. Office Bldg.,12493,CE,219,33.714,-116.221,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,195.685,195.94,132.14,133.044,133.044,45.047,19.755,"Qal, deep (Imperial Valley)",207.469,0,CGS geologic map,Rogers (1965),CESMD,0.036211939,0.046294276,0.061837852,0.103956722,0.128802174,0.054246106,0.029638826
907,6,Baja,4,4,2010,Indio - Riverside Co. Fairgrounds,12543,CE,220,33.715,-116.221,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,195.784,196.04,132.243,133.147,133.147,45.117,19.771,"Qal, deep (Imperial Valley)",207.469,0,NGA flatfile,PEER (2008),CESMD,0.037949629,0.051378011,0.070431811,0.100243703,0.144682411,0.050628055,0.029509998
908,6,Baja,4,4,2010,San Jacinto - CDF Fire Station,12673,CE,222,33.787,-116.959,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,240.389,240.597,175.393,175.393,175.427,-2.311,-0.755,"Qal, deep (incl LA)",271.441,0,NGA flatfile,PEER (2008),CESMD,0.046281507,0.056571548,0.088644233,0.121922106,0.127134968,0.058562104,0.048755307
909,6,Baja,4,4,2010,Indio - Monroe & Carreon,12904,CE,224,33.706,-116.237,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,195.553,195.809,131.861,132.739,132.739,43.339,19.025,"Qal, deep (Imperial Valley)",207.469,0,NGA flatfile,PEER (2008),CESMD,0.046650287,0.070955549,0.086932445,0.107354553,0.12349089,0.056513096,0.032370666
910,6,Baja,4,4,2010,Beaumont - 6th & Maple,12919,CE,225,33.93,-116.973,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,253.453,253.65,188.39,188.481,188.49,6.884,2.093,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.023332107,0.025121505,0.036655832,0.046621883,0.056160751,0.034619648,0.018341756
911,6,Baja,4,4,2010,Hemet - Acacia & Stanford,12923,CE,226,33.745,-116.932,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,235.228,235.44,170.237,170.237,170.275,-3.386,-1.14,"Qal, thin",338.539,0,NGA flatfile,PEER (2008),CESMD,0.039270055,0.045308057,0.069443502,0.113313724,0.069081112,0.041727329,0.032442565
912,6,Baja,4,4,2010,La Quinta - Bermudas & Durango,12951,CE,227,33.671,-116.301,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,194.89,195.146,130.67,131.434,131.434,36.294,16.011,"Qal, coarse",345.419,0,NGA flatfile,PEER (2008),CESMD,0.08172156,0.132,0.260253722,0.287541301,0.133985074,0.085906926,0.011431667
913,6,Baja,4,4,2010,Palm Desert - Country Club & Portola,12952,CE,228,33.758,-116.374,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,206.608,206.85,142.289,143.006,143.006,37.238,15.078,"Qal, deep (Imperial Valley)",207.469,0,NGA flatfile,PEER (2008),CESMD,0.055192427,0.070174782,0.093093287,0.119293755,0.159009434,0.078052931,0.027822293
914,6,Baja,4,4,2010,Rancho Mirage - Gerald Ford & Bob Hope,12953,CE,229,33.787,-116.41,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,211.047,211.284,146.647,147.335,147.335,36.724,14.42,"Qal, deep (Imperial Valley)",207.469,0,NGA flatfile,PEER (2008),CESMD,0.039662032,0.055296745,0.106476758,0.101904367,0.108706026,0.034538095,0.016243152
915,6,Baja,4,4,2010,Indian Wells - Hwy 111 & El Dorado,12966,CE,230,33.723,-116.338,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,201.595,201.843,137.347,138.092,138.092,37.33,15.666,"Qal, deep (Imperial Valley)",207.469,0,NGA flatfile,PEER (2008),CESMD,0.049352615,0.07414796,0.155884573,0.162671448,0.104519855,0.048118603,0.011547727
916,6,Baja,4,4,2010,Murrieta - Clinton Keith & Bear Creek,13081,CE,238,33.565,-117.264,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,243.016,243.222,179.21,179.21,179.353,-39.791,-12.829,Kgr,684.935,0,CGS geologic map,Rogers (1965),CESMD,0.009728277,0.018346662,0.028230303,0.031346451,0.013423114,0.009995249,0.006751385
917,6,Baja,4,4,2010,Hemet - Cawston & Devonshire,13093,CE,239,33.751,-117.015,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,240.815,241.023,175.876,175.876,175.929,-8.849,-2.884,"Qal, thin",338.539,0,NGA flatfile,PEER (2008),CESMD,0.047992225,0.064765963,0.09318369,0.072642687,0.088670175,0.068984491,0.010995908
918,6,Baja,4,4,2010,Nuevo - 11th & Lakeview,13095,CE,241,33.818,-117.133,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,253.673,253.87,188.778,188.778,188.837,-12.433,-3.776,,684.935,0,NGA flatfile,PEER (2008),CESMD,0.028513529,0.036376778,0.053148095,0.066680132,0.09162205,0.0268775,0.007845559
919,6,Baja,4,4,2010,Canyon Lake - Vacation Dr & San Joaquin,13096,CE,242,33.699,-117.266,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,253.04,253.237,188.67,188.67,188.78,-30.354,-9.258,,424.8,0,NGA flatfile,PEER (2008),CESMD,0.011806726,0.026539405,0.021988861,0.020009998,0.013322162,0.005449404,0.004820954
920,6,Baja,4,4,2010,Wildomar - Palomar & Gruwell,13097,CE,243,33.604,-117.279,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,246.892,247.094,182.943,182.943,183.079,-38.067,-12.01,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.030219749,0.039149968,0.056749273,0.101498768,0.080696964,0.048720837,0.017487996
921,6,Baja,4,4,2010,Encinitas - Village Park & Mtn Vista,13141,CE,248,33.054,-117.245,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,209.179,209.418,150.312,150.312,150.606,-74.96,-29.914,Tss,477.652,0,CGS geologic map,Rogers (1965),CESMD,0.022692113,0.031220186,0.063687989,0.058615527,0.085334049,0.034177185,0.020781723
922,6,Baja,4,4,2010,San Marcos - Mission & Twin Oaks Valley,13142,CE,249,33.144,-117.165,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,207.831,208.071,147.189,147.189,147.446,-62.823,-25.266,Qoa,370.789,0,CGS geologic map,Rogers (1965),CESMD,0.022035523,0.038823704,0.046786857,0.026121639,0.013349157,0.010921905,0.006398445
923,6,Baja,4,4,2010,Temecula - 6th & Mercedes,13172,CE,253,33.497,-117.151,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,230.143,230.361,166.294,166.294,166.438,-36.624,-12.723,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.031874278,0.033867388,0.054959894,0.076047485,0.092403463,0.077927466,0.026841759
924,6,Baja,4,4,2010,Oceanside B - Fire Station,13333,CE,261,33.201,-117.331,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,224.31,224.533,163.893,163.893,164.149,-70.582,-25.509,Tss,477.652,0,CGS geologic map,Rogers (1965),CESMD,0.020948161,0.025328245,0.038276102,0.043196296,0.06225753,0.028717242,0.018472953
925,6,Baja,4,4,2010,Lake Elsinore - Graham & Poe,13922,CE,290,33.669,-117.332,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,255.337,255.533,191.264,191.264,191.391,-37.174,-11.207,J metamorphic,622.859,0,NGA flatfile,PEER (2008),CESMD,0.007605656,0.019049409,0.0120938,0.013398507,0.011544696,0.008544501,0.009928746
926,6,Baja,4,4,2010,Homeland - Hwy 74 & Sultanas,13924,CE,291,33.748,-117.127,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,247.656,247.858,182.864,182.864,182.938,-17.004,-5.336,"Qal, thin",338.539,0,NGA flatfile,PEER (2008),CESMD,0.025395804,0.045796725,0.094161988,0.060841105,0.023722142,0.009279547,0.005125524
927,6,Baja,4,4,2010,Moreno Valley - Alessandro & Moreno Bch,13927,CE,293,33.921,-117.173,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,264.606,264.795,199.645,199.645,199.689,-7.91,-2.271,"Qal, thin",338.539,0,NGA flatfile,PEER (2008),CESMD,0.02095493,0.03979799,0.067557383,0.078932883,0.065886645,0.009049862,0.005008083
928,6,Baja,4,4,2010,Perris - San Jacinto & C St.,13928,CE,294,33.787,-117.23,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,257.423,257.617,192.727,192.727,192.81,-21.515,-6.41,"Qal, thin",518,1,NGA flatfile,PEER (2008),CESMD,0.007542122,0.014299301,0.015797785,0.015797152,0.012812494,0.004840713,0.004478281
929,6,Baja,4,4,2010,Menifee Valley - Murrieta & Scott,13929,CE,295,33.649,-117.205,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,245.124,245.328,180.77,180.77,180.882,-29.603,-9.425,"Qal, thin",503,1,NGA flatfile,PEER (2008),CESMD,0.011957087,0.030549632,0.022929021,0.02161666,0.013686855,0.005900475,0.005333029
930,6,Baja,4,4,2010,Sun City - I215 & McCall Blvd,13930,CE,296,33.715,-117.191,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,249.238,249.439,184.643,184.643,184.737,-23.896,-7.436,"Qal, thin",338.539,0,NGA flatfile,PEER (2008),CESMD,0.024136176,0.036769553,0.067419285,0.071420585,0.071389635,0.012685425,0.005878775
931,6,Baja,4,4,2010,Pioneertown - Bronco & Wyandot,22078,CE,360,34.155,-116.504,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,251.118,251.317,187.316,188.07,188.07,56.105,17.333,Qoa,370.789,0,CGS geologic map,Rogers (1967),CESMD,0.010725217,0.014805404,0.019487432,0.029792617,0.037984471,0.007381057,0.00382348
932,6,Baja,4,4,2010,Joshua Tree - Fire Station,22170,CE,361,34.131,-116.315,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,241.324,241.531,178.593,179.488,179.488,67.819,22.15,"Qal, coarse",379.32,1,NGA flatfile,PEER (2008),CESMD,0.012532945,0.014465476,0.019463042,0.026415526,0.034639573,0.027451776,0.007581359
933,6,Baja,4,4,2010,Yucca Valley - Hwys 62 & 247,22960,CE,363,34.122,-116.416,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,244.259,244.463,180.838,181.655,181.655,60.01,19.257,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1967),CESMD,0.009114409,0.010105444,0.017839283,0.018622567,0.01794993,0.021737065,0.010504713
934,6,Baja,4,4,2010,Yucaipa Valley - Calimesa & Co. Line Rd,23920,CE,402,34.004,-117.059,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,264.821,265.01,199.769,199.841,199.851,6.074,1.742,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.015912516,0.018669226,0.028173747,0.044273468,0.031498571,0.020136037,0.01375609
935,6,Baja,4,4,2010,"Beaumont, I-10 at 79",BBS,CI,656,33.921,-116.981,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,253.134,253.331,188.083,188.153,188.164,5.677,1.729,QT,438.339,0,CGS geologic map,Rogers (1965),CESMD,0.015758488,0.017247609,0.034671746,0.040102618,0.03588607,0.020823064,0.013699635
936,6,Baja,4,4,2010,Big Chuckawalla Mtns,BC3,CI,658,33.655,-115.454,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,169.917,170.211,119.189,120.759,120.759,95.876,51.861,Kgr,684.935,0,CGS geologic map,Jennings (1967),CESMD,0.007610778,0.011919732,0.0182,0.029371244,0.015273506,0.011898319,0.00679148
937,6,Baja,4,4,2010,Black Rock Canyon Campground 2,BLA2,CI,671,34.069,-116.39,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,237.922,238.132,174.491,175.319,175.319,58.106,19.322,QT,438.339,0,CGS geologic map,Rogers (1967),CESMD,0.005455751,0.00746994,0.009998,0.008809313,0.009911105,0.012328017,0.005316841
938,6,Baja,4,4,2010,Blythe,BLY,CI,672,33.75,-114.524,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,194.089,194.347,168.708,169.854,169.854,169.606,80.178,Kss,513.703,0,CGS geologic map,Jennings (1967),CESMD,0.007424662,0.013894243,0.015545096,0.014808781,0.012347469,0.01509437,0.006388098
939,6,Baja,4,4,2010,Bombay Beach,BOM,CI,673,33.365,-115.73,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,142.878,143.227,84.609,86.254,86.254,55.679,39.904,"Qal, deep (Imperial Valley)",207.469,0,CGS geologic map,Jennings (1967),CESMD,0.053357021,0.083433686,0.088539709,0.105993396,0.122111425,0.097167896,0.064220324
940,6,Baja,4,4,2010,Borrego Springs,BOR,CI,674,33.268,-116.417,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,163.954,164.259,98.954,98.954,99.004,-0.515,-0.298,"Qal, thin",338.539,0,CGS geologic map,Rogers (1965),CESMD,0.026757225,0.062196061,0.057469122,0.041862155,0.023188359,0.011566158,0.008019009
941,6,Baja,4,4,2010,"Cactus City, Airway beacon",CTC,CI,683,33.655,-115.99,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,181.1,181.376,119.611,120.806,120.806,57.407,28.268,Qoa,370.789,0,CGS geologic map,Jennings (1967),CESMD,0.023842577,0.028893944,0.046149756,0.052160905,0.087538563,0.033059946,0.018113531
942,6,Baja,4,4,2010,Domenigoni Reservoir,DGR,CI,686,33.65,-117.009,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,232.244,232.459,167.448,167.448,167.525,-15.622,-5.353,Kss,513.703,0,CGS geologic map,Rogers (1965),CESMD,0.011744014,0.018134498,0.027713895,0.02875413,0.022194369,0.008962422,0.006072182
943,6,Baja,4,4,2010,"Anza, Mitchell Rd.",DNR,CI,688,33.567,-116.631,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,202.236,202.483,137.178,137.267,137.283,5.377,2.245,Kgr,684.935,0,CGS geologic map,Rogers (1965),CESMD,0.06299731,0.065189723,0.105281527,0.122853571,0.191520234,0.066059519,0.029579554
944,6,Baja,4,4,2010,Dos Picos County Park,DPP,CI,689,32.999,-116.942,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,181.66,181.935,121.704,121.704,121.99,-57.223,-28.046,Kgr,684.935,0,CGS geologic map,Strand (1962),CESMD,0.029854982,0.072089736,0.088059071,0.048566655,0.021503488,0.011007043,0.008623804
945,6,Baja,4,4,2010,"Meloland, E Holton Rd. and Meloland Rd.",DRE,CI,690,32.805,-115.447,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,76.278,76.931,33.445,36.354,36.354,36.871,87.244,"Qal, deep (Imperial Valley)",207.469,0,CGS geologic map,Strand (1962),CESMD,0.241137527,0.459301644,0.602846581,0.509046167,0.456618002,0.300079989,0.146324981
946,6,Baja,4,4,2010,El Monte County Park,EML,CI,692,32.891,-116.846,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,167.823,168.121,109.171,109.171,109.495,-58.03,-32.11,J metamorphic,622.859,0,CGS geologic map,Strand (1962),CESMD,0.026097713,0.063199288,0.059956651,0.058685603,0.026544303,0.013845577,0.008103518
947,6,Baja,4,4,2010,"Glamis, Black Mountain Rd",GLA,CI,707,33.051,-114.827,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,111.689,112.136,95.634,97.602,97.602,99.107,90,Tv,597.12,0,CGS geologic map,Jennings (1967),CESMD,0.037313059,0.057828453,0.104404023,0.090469884,0.071820053,0.038639488,0.012268659
948,6,Baja,4,4,2010,Julian Eagle Mine,JEM,CI,722,33.081,-116.598,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,161.032,161.342,97.534,97.534,97.726,-26.744,-15.915,J Metamorphic,622.859,0,CGS geologic map,Rogers (1965),CESMD,0.032415513,0.052808617,0.07793478,0.056212187,0.047842241,0.028448902,0.010123241
949,6,Baja,4,4,2010,Mirage,MGE,CI,742,33.818,-116.369,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,212.217,212.452,148.107,148.867,148.867,41.839,16.303,"Qal, deep (Imperial Valley)",207.469,0,CGS geologic map,Rogers (1965),CESMD,0.026153834,0.046999574,0.086948721,0.065973783,0.048466483,0.039298855,0.015255032
950,6,Baja,4,4,2010,Mission Creek,MSC,CI,749,34.039,-116.648,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,246.276,246.479,181.627,182.195,182.195,37.667,11.924,pCg,554.002,0,CGS geologic map,Rogers (1967),CESMD,0.023175303,0.03023111,0.067716763,0.102703457,0.05444263,0.01471258,0.004697531
951,6,Baja,4,4,2010,Mt. San Jacinto Campus,MSJ,CI,750,33.808,-116.968,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,242.702,242.908,177.703,177.703,177.734,-1.453,-0.469,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.055420578,0.063235749,0.097176129,0.13451394,0.170842032,0.056944534,0.042333793
952,6,Baja,4,4,2010,"Jodan Farms Nursery, Murrieta",MUR,CI,751,33.6,-117.195,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,240.766,240.974,176.574,176.574,176.697,-32.394,-10.571,Kgr,684.935,0,CGS geologic map,Rogers (1965),CESMD,0.025863135,0.033125972,0.081349616,0.089709531,0.045188937,0.008441226,0.007936611
953,6,Baja,4,4,2010,North Shore Salton Sea 2,NSS2,CI,758,33.556,-115.946,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,169.389,169.684,108.018,109.277,109.277,53.588,29.25,"Qal, deep (Imperial Valley)",207.469,0,CGS geologic map,Jennings (1967),CESMD,0.023457433,0.036687328,0.05487586,0.05444612,0.049719212,0.040823523,0.018009997
954,6,Baja,4,4,2010,Otay Lakes Park,OLP,CI,761,32.608,-116.93,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,162.062,162.37,111.75,111.75,112.189,-84.204,-48.895,QT,438.339,0,CGS geologic map,Strand (1962),CESMD,0.041784839,0.100498756,0.113841996,0.14,0.032278786,0.023234672,0.006874751
955,6,Baja,4,4,2010,"Lake Perris, Lake Perris Drive",PER,CI,766,33.862,-117.205,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,261.786,261.977,196.917,196.917,196.979,-14.387,-4.19,"Qal, thin",338.539,0,CGS geologic map,Rogers (1965),CESMD,0.006907172,0.010899541,0.017811513,0.016352676,0.010279689,0.009989595,0.005460302
956,6,Baja,4,4,2010,Palomar,PLM,CI,768,33.354,-116.863,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,199.596,199.847,135.435,135.435,135.572,-26.307,-11.201,Kgr,684.935,0,CGS geologic map,Rogers (1965),CESMD,0.024861697,0.026204198,0.041382122,0.050445218,0.059759518,0.016654729,0.012812494
957,6,Baja,4,4,2010,Palm Springs Desert Museum,PSD,CI,771,33.824,-116.55,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,221.222,221.448,156.422,156.952,156.952,29.376,10.782,"Qal, thin",338.539,0,CGS geologic map,Rogers (1965),CESMD,0.010875607,0.019509997,0.02256258,0.026425745,0.018968131,0.0059986,0.003421111
958,6,Baja,4,4,2010,Rock Hill,RXH,CI,782,33.183,-115.623,7.2,320,80,180,Strike-slip,32.128,-115.303,10,1,Crowell and Bock (2010),0,65,20,120.77,121.184,64.934,66.923,66.923,50.619,48.585,Tv,597.12,0,CGS geologic map,Jennings (1967),CESMD,0.043054594,0.073972968,0.083527241,0.081146103,0.061922371,0.078682908,0.044431295
